cord_uid,sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,mag_id,who_covidence_id,arxiv_id,pdf_json_files,pmc_json_files,url
cord-000833,sha000833,PubMed,Treatment Pandemic Coronavirus Sars-Cov-2 Study,10.1000/sample.833,,37626276.0,cc-by-nc,This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings.,2022-05-01,"Author 833, Co-Author 833",Nature,,,,,,
cord-000834,sha000834,PMC,Immunity Coronavirus Outbreak Clinical Antiviral Study,10.1000/sample.834,PMC8444490,75475674.0,cc-by,We analyzed data from multiple sources. The implications for public health are discussed. Further research is needed to confirm these findings.,2021-08-03,"Author 834, Co-Author 834",Emerging Infectious Diseases,,,,,document_parses/pmc_json/834.json,https://example.com/paper/834
cord-000835,sha000835,bioRxiv,Outbreak Clinical Sars-Cov-2 Study,,PMC6514500,69882277.0,,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources.,2020-10-08,"Author 835, Co-Author 835",Cell,,,,document_parses/pdf_json/835.json,,https://example.com/paper/835
cord-000836,sha000836,PubMed,Antibody Vaccine Treatment Study,10.1000/sample.836,,46463456.0,no-cc,The implications for public health are discussed. We analyzed data from multiple sources. Further research is needed to confirm these findings.,2021-01-05,"Author 836, Co-Author 836",Journal of Virology,5734980659.0,,,document_parses/pdf_json/836.json,document_parses/pmc_json/836.json,https://example.com/paper/836
cord-000837,,WHO,Treatment Sars-Cov-2 Prevention Study,10.1000/sample.837,,93605694.0,,Results show significant findings regarding SARS-CoV-2. We analyzed data from multiple sources.,,"Author 837, Co-Author 837",New England Journal of Medicine,8200221515.0,,2020.7161,,,https://example.com/paper/837
cord-000838,sha000838,WHO,Diagnosis Therapy Clinical Antibody Study,,PMC1664503,,cc-by-nc,Results show significant findings regarding SARS-CoV-2. We analyzed data from multiple sources.,2020-07-10,"Author 838, Co-Author 838",PLOS ONE,,,,document_parses/pdf_json/838.json,,
cord-000839,sha000839,medRxiv,Pandemic Vaccine Infection Study,10.1000/sample.839,PMC7960756,36806068.0,no-cc,The implications for public health are discussed. This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2.,2021-07-04,"Author 839, Co-Author 839",Antiviral Research,3486835953.0,,,document_parses/pdf_json/839.json,,
cord-000840,sha000840,WHO,Symptoms Covid-19 Study,10.1000/sample.840,PMC5839473,60192126.0,,,2020-11-20,"Author 840, Co-Author 840",PLOS ONE,4411264586.0,,,,,
cord-000841,sha000841,WHO,Antiviral Clinical Covid-19 Diagnosis Transmission Study,10.1000/sample.841,PMC4842150,18625670.0,cc-by-nc,Further research is needed to confirm these findings. The implications for public health are discussed.,2020-07-11,"Author 841, Co-Author 841",PLOS ONE,7766052970.0,,,,document_parses/pmc_json/841.json,https://example.com/paper/841
cord-000842,sha000842,PubMed,Infection Antiviral Therapy Study,10.1000/sample.842,PMC6557792,14531191.0,no-cc,We analyzed data from multiple sources. This study investigates COVID-19 related phenomena.,,"Author 842, Co-Author 842",New England Journal of Medicine,5487826809.0,WHO-7647,,,,https://example.com/paper/842
cord-000843,sha000843,Elsevier,Therapy Coronavirus Covid-19 Pandemic Symptoms Study,10.1000/sample.843,,43965629.0,cc-by-nc,,2019-07-31,"Author 843, Co-Author 843",Journal of Medical Virology,,,,,,https://example.com/paper/843
cord-000844,sha000844,WHO,Clinical Infection Sars-Cov-2 Coronavirus Study,,,49389352.0,no-cc,Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings.,2019-11-03,"Author 844, Co-Author 844",The Lancet,,WHO-5913,2020.3612,document_parses/pdf_json/844.json,,
cord-000845,sha000845,medRxiv,Sars-Cov-2 Immunity Clinical Study,10.1000/sample.845,,96583583.0,,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. The implications for public health are discussed. Further research is needed to confirm these findings.,2020-04-30,"Author 845, Co-Author 845",,9605369769.0,,,document_parses/pdf_json/845.json,,https://example.com/paper/845
cord-000846,sha000846,WHO,Sars-Cov-2 Diagnosis Antibody Study,10.1000/sample.846,PMC5166421,81202261.0,,This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2.,2021-07-18,"Author 846, Co-Author 846",Science,,,,document_parses/pdf_json/846.json,document_parses/pmc_json/846.json,
cord-000847,sha000847,PubMed,Sars-Cov-2 Pandemic Study,10.1000/sample.847,PMC4731991,14018472.0,,,2020-05-23,"Author 847, Co-Author 847",Vaccine,9422071492.0,,,,,
cord-000848,sha000848,bioRxiv,Treatment Clinical Diagnosis Antiviral Antibody Study,10.1000/sample.848,PMC7400271,,no-cc,,2021-10-11,"Author 848, Co-Author 848",Science,,,,,,https://example.com/paper/848
cord-000849,sha000849,arXiv,Therapy Immunity Sars-Cov-2 Study,10.1000/sample.849,PMC4079382,67631320.0,,,2021-07-01,"Author 849, Co-Author 849",Nature,8588860325.0,WHO-1208,,,,
cord-000850,sha000850,PubMed,Diagnosis Antibody Study,,PMC1101379,58015656.0,no-cc,The implications for public health are discussed. Further research is needed to confirm these findings.,2021-09-24,"Author 850, Co-Author 850",Vaccine,9129327926.0,,,,document_parses/pmc_json/850.json,
cord-000851,,bioRxiv,Outbreak Coronavirus Prevention Antiviral Study,10.1000/sample.851,,,cc-by,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings. We analyzed data from multiple sources.,2020-04-21,"Author 851, Co-Author 851",Journal of Medical Virology,,WHO-3662,,,document_parses/pmc_json/851.json,https://example.com/paper/851
cord-000852,,PMC,Diagnosis Antiviral Study,10.1000/sample.852,PMC4229034,,cc-by-nc,Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena.,2021-04-19,"Author 852, Co-Author 852",,,,,document_parses/pdf_json/852.json,,https://example.com/paper/852
cord-000853,sha000853,medRxiv,Pandemic Symptoms Antibody Study,,,29466895.0,cc-by,Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources. The implications for public health are discussed.,2021-01-01,"Author 853, Co-Author 853",The Lancet,,,,document_parses/pdf_json/853.json,,
cord-000854,sha000854,WHO,Epidemiology Infection Clinical Diagnosis Covid-19 Study,10.1000/sample.854,PMC4426243,26415312.0,no-cc,The implications for public health are discussed. Results show significant findings regarding SARS-CoV-2.,2022-11-22,"Author 854, Co-Author 854",,9681301374.0,,,document_parses/pdf_json/854.json,,
cord-000855,sha000855,PMC,Epidemiology Coronavirus Study,10.1000/sample.855,,,,The implications for public health are discussed. Further research is needed to confirm these findings. We analyzed data from multiple sources. Results show significant findings regarding SARS-CoV-2.,2020-07-19,"Author 855, Co-Author 855",Journal of Medical Virology,5231055228.0,,,,document_parses/pmc_json/855.json,https://example.com/paper/855
cord-000856,sha000856,WHO,Diagnosis Prevention Antibody Vaccine Symptoms Study,10.1000/sample.856,,54140102.0,,The implications for public health are discussed. Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources.,,"Author 856, Co-Author 856",Nature,8548658258.0,,,,,
cord-000857,sha000857,arXiv,Vaccine Antiviral Epidemiology Transmission Study,10.1000/sample.857,PMC4428815,,no-cc,We analyzed data from multiple sources. The implications for public health are discussed.,2021-06-11,"Author 857, Co-Author 857",Clinical Infectious Diseases,8820108666.0,,,document_parses/pdf_json/857.json,document_parses/pmc_json/857.json,
cord-000858,,bioRxiv,Transmission Diagnosis Infection Study,10.1000/sample.858,,53159218.0,cc-by-nc,This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings.,2020-07-21,"Author 858, Co-Author 858",Antiviral Research,1150816869.0,,,document_parses/pdf_json/858.json,,
cord-000859,sha000859,Elsevier,Pandemic Covid-19 Study,10.1000/sample.859,,85382123.0,,,2020-06-22,"Author 859, Co-Author 859",Antiviral Research,,,,,,
cord-000860,sha000860,arXiv,Pandemic Infection Prevention Epidemiology Covid-19 Study,10.1000/sample.860,PMC6225481,,cc-by,This study investigates COVID-19 related phenomena. The implications for public health are discussed.,2020-05-10,"Author 860, Co-Author 860",PLOS ONE,,,,,document_parses/pmc_json/860.json,
cord-000861,sha000861,PubMed,Immunity Infection Covid-19 Antibody Study,10.1000/sample.861,,,cc-by-nc,This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2. We analyzed data from multiple sources. The implications for public health are discussed.,2021-03-04,"Author 861, Co-Author 861",,9869132245.0,WHO-8264,2020.9104,document_parses/pdf_json/861.json,document_parses/pmc_json/861.json,https://example.com/paper/861
cord-000862,sha000862,PubMed,Diagnosis Symptoms Coronavirus Study,10.1000/sample.862,,,,The implications for public health are discussed. Further research is needed to confirm these findings. We analyzed data from multiple sources. This study investigates COVID-19 related phenomena.,2020-11-08,"Author 862, Co-Author 862",Vaccine,,,,,,
cord-000863,sha000863,PMC,Diagnosis Epidemiology Antibody Outbreak Study,10.1000/sample.863,PMC5177013,,no-cc,Further research is needed to confirm these findings. Results show significant findings regarding SARS-CoV-2. The implications for public health are discussed. This study investigates COVID-19 related phenomena.,2020-12-20,"Author 863, Co-Author 863",Journal of Virology,8505081222.0,,,,document_parses/pmc_json/863.json,https://example.com/paper/863
cord-000864,,PMC,Pandemic Antibody Study,10.1000/sample.864,,91591543.0,cc-by,This study investigates COVID-19 related phenomena. Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings. We analyzed data from multiple sources.,2021-02-12,"Author 864, Co-Author 864",,2005178800.0,,,document_parses/pdf_json/864.json,document_parses/pmc_json/864.json,https://example.com/paper/864
cord-000865,sha000865,PubMed,Outbreak Covid-19 Treatment Pandemic Study,,PMC4378948,20042733.0,no-cc,This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings.,2021-04-01,"Author 865, Co-Author 865",Journal of Medical Virology,,WHO-6614,,,,https://example.com/paper/865
cord-000866,,medRxiv,Antibody Antiviral Epidemiology Outbreak Study,10.1000/sample.866,,96740906.0,,The implications for public health are discussed. We analyzed data from multiple sources. Further research is needed to confirm these findings.,2021-01-28,"Author 866, Co-Author 866",PLOS ONE,2930618401.0,WHO-1862,,,document_parses/pmc_json/866.json,https://example.com/paper/866
cord-000867,sha000867,PubMed,Vaccine Antiviral Study,10.1000/sample.867,PMC2342445,68412302.0,cc-by-nc,Results show significant findings regarding SARS-CoV-2. The implications for public health are discussed. This study investigates COVID-19 related phenomena.,2020-09-08,"Author 867, Co-Author 867",New England Journal of Medicine,1404985744.0,WHO-6919,,,,https://example.com/paper/867
cord-000868,,PubMed,Therapy Antibody Clinical Study,10.1000/sample.868,PMC7032783,52965968.0,,The implications for public health are discussed. Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena.,2021-06-29,"Author 868, Co-Author 868",Emerging Infectious Diseases,3598639290.0,,,,,https://example.com/paper/868
cord-000869,sha000869,WHO,Sars-Cov-2 Epidemiology Diagnosis Antiviral Immunity Study,10.1000/sample.869,,,,,2021-08-24,"Author 869, Co-Author 869",Cell,9381688418.0,,,document_parses/pdf_json/869.json,document_parses/pmc_json/869.json,https://example.com/paper/869
cord-000870,sha000870,arXiv,Clinical Covid-19 Infection Diagnosis Study,10.1000/sample.870,,,,The implications for public health are discussed. This study investigates COVID-19 related phenomena. We analyzed data from multiple sources.,2021-06-30,"Author 870, Co-Author 870",Antiviral Research,,,,,,
cord-000871,sha000871,medRxiv,Immunity Coronavirus Vaccine Antiviral Study,10.1000/sample.871,PMC9477402,16280294.0,cc-by-nc,We analyzed data from multiple sources. This study investigates COVID-19 related phenomena. The implications for public health are discussed.,2020-03-06,"Author 871, Co-Author 871",New England Journal of Medicine,9045966937.0,,,,document_parses/pmc_json/871.json,https://example.com/paper/871
cord-000872,,WHO,Antibody Outbreak Study,10.1000/sample.872,PMC8271756,66537506.0,cc-by,The implications for public health are discussed. Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. Further research is needed to confirm these findings.,2021-11-27,"Author 872, Co-Author 872",,5843504590.0,,,,,
cord-000873,,Elsevier,Outbreak Treatment Pandemic Study,10.1000/sample.873,PMC9086630,,no-cc,Results show significant findings regarding SARS-CoV-2. Further research is needed to confirm these findings.,2019-02-22,"Author 873, Co-Author 873",Cell,,,,,,
cord-000874,sha000874,medRxiv,Antibody Sars-Cov-2 Symptoms Infection Study,,,90722659.0,no-cc,Results show significant findings regarding SARS-CoV-2. This study investigates COVID-19 related phenomena. The implications for public health are discussed.,2020-05-09,"Author 874, Co-Author 874",PLOS ONE,,,,document_parses/pdf_json/874.json,,https://example.com/paper/874
cord-000875,sha000875,WHO,Antiviral Transmission Study,10.1000/sample.875,,61386266.0,cc-by-nc,We analyzed data from multiple sources. Further research is needed to confirm these findings. This study investigates COVID-19 related phenomena. The implications for public health are discussed.,2021-03-24,"Author 875, Co-Author 875",Nature,,,2020.8250,document_parses/pdf_json/875.json,,https://example.com/paper/875
